airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run
ORMM,5,5,5,5,departures,1.0,1.0,trend
EEKE,5,5,5,5,departures,1.0,1.0,trend
LTCM,5,0,0,0,departures,0.0,0.0,trend
LTCL,5,0,0,0,departures,0.0,0.0,trend
LFEC,5,0,0,0,departures,0.0,0.0,trend
LGKY,5,2,0,0,departures,0.0,0.0,trend
ENHE,5,0,0,0,departures,0.0,0.0,trend
ESNG,5,0,0,0,departures,0.0,0.0,trend
LTAW,5,0,0,0,departures,0.0,0.0,trend
ENFB,5,0,0,0,departures,0.0,0.0,trend
LGKC,5,0,0,0,departures,0.0,0.0,trend
ENLE,5,2,0,0,departures,0.0,0.0,trend
EFJY,5,5,5,5,departures,1.0,1.0,trend
EETU,5,4,4,4,departures,0.8,0.8,trend
LFJL,5,4,4,4,departures,0.8,0.8,trend
EFKK,5,5,5,5,departures,1.0,1.0,trend
LRTM,5,5,5,10,departures,1.0,2.0,trend
EDAH,5,3,3,3,departures,0.6,0.6,trend
LGLE,5,0,0,0,departures,0.0,0.0,trend
EGEC,5,0,0,0,departures,0.0,0.0,trend
ESGT,5,2,2,2,departures,0.4,0.4,trend
ENRS,5,4,0,0,departures,0.0,0.0,trend
DAAS,5,0,0,0,departures,0.0,0.0,trend
ESDF,5,5,5,5,departures,1.0,1.0,trend
EEKA,5,0,0,0,departures,0.0,0.0,trend
LFLI,5,5,0,0,departures,0.0,0.0,trend
LWOH,5,0,0,0,departures,0.0,0.0,trend
LIMZ,5,5,5,5,departures,1.0,1.0,trend
GMMZ,5,0,0,0,departures,0.0,0.0,trend
EPSY,5,2,2,2,arrivals,0.4,0.4,trend
LSZS,5,5,5,5,arrivals,1.0,1.0,trend
URMG,5,0,0,0,arrivals,0.0,0.0,trend
EFKI,5,2,2,2,arrivals,0.4,0.4,trend
HEMM,5,0,0,0,arrivals,0.0,0.0,trend
ORMM,5,1,1,1,arrivals,0.2,0.2,trend
ENDU,5,3,3,7,arrivals,0.6,1.4,trend
EEKE,5,5,5,5,arrivals,1.0,1.0,trend
DAAS,5,1,1,1,arrivals,0.2,0.2,trend
LTCM,5,0,0,0,arrivals,0.0,0.0,trend
LTCL,5,0,0,0,arrivals,0.0,0.0,trend
LFRG,5,5,5,8,arrivals,1.0,1.6,trend
EEKA,5,0,0,1,arrivals,0.0,0.2,trend
ENHE,5,0,0,0,arrivals,0.0,0.0,trend
LPPM,5,5,5,8,arrivals,1.0,1.6,trend
ESNG,5,0,0,0,arrivals,0.0,0.0,trend
LTAW,5,0,0,0,arrivals,0.0,0.0,trend
EGVN,5,4,3,3,arrivals,0.6,0.6,trend
GMMZ,5,0,0,0,arrivals,0.0,0.0,trend
LESA,5,5,3,3,arrivals,0.6,0.6,trend
UBBG,5,0,0,0,arrivals,0.0,0.0,trend
LFJL,5,5,5,5,arrivals,1.0,1.0,trend
LPVZ,5,5,2,3,arrivals,0.4,0.6,trend
LRTM,5,4,2,34,arrivals,0.4,6.8,trend
EDAH,5,3,3,6,arrivals,0.6,1.2,trend
EGEC,5,0,0,4,arrivals,0.0,0.8,trend
ENRS,5,0,0,0,arrivals,0.0,0.0,trend
EKDF,5,0,0,0,arrivals,0.0,0.0,trend
LGKC,5,0,0,0,arrivals,0.0,0.0,trend
ENOA,5,0,0,0,arrivals,0.0,0.0,trend
LGSO,4,0,0,0,departures,0.0,0.0,trend
LFPN,4,4,1,1,departures,0.25,0.25,trend
LFOZ,4,4,0,0,departures,0.0,0.0,trend
UWSG,4,1,1,1,departures,0.25,0.25,trend
EPRA,4,4,4,4,departures,1.0,1.0,trend
LZTT,4,4,4,4,departures,1.0,1.0,trend
ENRO,4,4,4,4,departures,1.0,1.0,trend
EDQG,4,4,0,0,departures,0.0,0.0,trend
ESNV,4,0,0,0,departures,0.0,0.0,trend
LECU,4,3,3,3,departures,0.75,0.75,trend
ESOH,4,2,0,0,departures,0.0,0.0,trend
ESMT,4,4,4,6,departures,1.0,1.5,trend
URWW,4,0,0,0,departures,0.0,0.0,trend
ENSR,4,0,0,0,departures,0.0,0.0,trend
ENGC,4,0,0,0,departures,0.0,0.0,trend
ESOK,4,0,0,0,departures,0.0,0.0,trend
LSZA,4,4,4,4,departures,1.0,1.0,trend
EKDF,4,0,0,0,departures,0.0,0.0,trend
EDAZ,4,4,0,0,departures,0.0,0.0,trend
ESMQ,4,4,4,4,departures,1.0,1.0,trend
LFRT,4,4,3,3,departures,0.75,0.75,trend
LSGL,4,3,0,0,departures,0.0,0.0,trend
LFLW,4,0,0,0,departures,0.0,0.0,trend
LESA,4,4,4,4,departures,1.0,1.0,trend
LESU,4,2,2,2,departures,0.5,0.5,trend
LFRH,4,4,4,4,departures,1.0,1.0,trend
LGBL,4,4,4,4,departures,1.0,1.0,trend
LTAP,4,0,0,0,departures,0.0,0.0,trend
LJPZ,4,3,2,2,departures,0.5,0.5,trend
LFRD,4,4,4,4,departures,1.0,1.0,trend
LTFC,4,0,0,0,departures,0.0,0.0,trend
LKHK,4,4,0,0,departures,0.0,0.0,trend
ESSP,4,4,4,4,departures,1.0,1.0,trend
LKCS,4,4,4,4,departures,1.0,1.0,trend
ESND,4,3,0,0,departures,0.0,0.0,trend
EFKT,4,0,0,0,departures,0.0,0.0,trend
EPZG,4,4,4,4,departures,1.0,1.0,trend
ESGJ,4,1,1,1,departures,0.25,0.25,trend
LGKS,4,0,0,0,departures,0.0,0.0,trend
LFCK,4,4,4,4,departures,1.0,1.0,trend
LEVD,4,2,2,2,departures,0.5,0.5,trend
ORKK,4,0,0,0,departures,0.0,0.0,trend
LGSO,4,2,0,0,arrivals,0.0,0.0,trend
ESNX,4,0,0,0,arrivals,0.0,0.0,trend
EDRZ,4,4,0,0,arrivals,0.0,0.0,trend
UWSG,4,1,1,1,arrivals,0.25,0.25,trend
LRBM,4,0,0,0,arrivals,0.0,0.0,trend
LGPL,4,0,0,0,arrivals,0.0,0.0,trend
URMO,4,0,0,0,arrivals,0.0,0.0,trend
ENXO,4,0,0,0,arrivals,0.0,0.0,trend
LZTT,4,4,4,7,arrivals,1.0,1.75,trend
LEVD,4,4,3,5,arrivals,0.75,1.25,trend
EHLL,4,0,0,0,arrivals,0.0,0.0,trend
LFLX,4,2,1,1,arrivals,0.25,0.25,trend
LKCS,4,4,4,4,arrivals,1.0,1.0,trend
EDQG,4,4,0,0,arrivals,0.0,0.0,trend
ENQG,4,0,0,0,arrivals,0.0,0.0,trend
ESNV,4,0,0,0,arrivals,0.0,0.0,trend
ESDF,4,2,2,2,arrivals,0.5,0.5,trend
ESOH,4,3,0,0,arrivals,0.0,0.0,trend
LGKY,4,2,0,0,arrivals,0.0,0.0,trend
ENQS,4,0,0,0,arrivals,0.0,0.0,trend
ENSR,4,0,0,3,arrivals,0.0,0.75,trend
ENGC,4,0,0,0,arrivals,0.0,0.0,trend
ESOK,4,1,1,1,arrivals,0.25,0.25,trend
EDAZ,4,4,0,0,arrivals,0.0,0.0,trend
EGNO,4,4,4,4,arrivals,1.0,1.0,trend
LSGL,4,3,0,0,arrivals,0.0,0.0,trend
EFJY,4,4,4,4,arrivals,1.0,1.0,trend
LFRH,4,4,4,4,arrivals,1.0,1.0,trend
LTAP,4,0,0,0,arrivals,0.0,0.0,trend
EETU,4,3,3,3,arrivals,0.75,0.75,trend
EFKK,4,4,4,4,arrivals,1.0,1.0,trend
LTAS,4,0,0,0,arrivals,0.0,0.0,trend
ESGJ,4,0,0,0,arrivals,0.0,0.0,trend
LGKS,4,0,0,0,arrivals,0.0,0.0,trend
LFCK,4,4,4,4,arrivals,1.0,1.0,trend
LTFC,4,0,0,6,arrivals,0.0,1.5,trend
LKHK,4,4,0,0,arrivals,0.0,0.0,trend
EFKE,4,0,0,0,arrivals,0.0,0.0,trend
ESSP,4,4,3,3,arrivals,0.75,0.75,trend
LDLO,4,2,0,0,arrivals,0.0,0.0,trend
ESND,4,3,0,0,arrivals,0.0,0.0,trend
LSZA,4,4,3,4,arrivals,0.75,1.0,trend
LZPP,4,4,1,1,arrivals,0.25,0.25,trend
EFKT,4,1,1,1,arrivals,0.25,0.25,trend
LFLW,4,0,0,2,arrivals,0.0,0.5,trend
LGBL,4,3,3,4,arrivals,0.75,1.0,trend
ESGT,4,1,1,1,arrivals,0.25,0.25,trend
BIBD,3,0,0,0,departures,0.0,0.0,trend
ENQO,3,0,0,0,departures,0.0,0.0,trend
EGLK,3,3,3,5,departures,1.0,1.6666666666666667,trend
LFBI,3,2,2,2,departures,0.6666666666666666,0.6666666666666666,trend
ENWS,3,0,0,0,departures,0.0,0.0,trend
URMG,3,0,0,0,departures,0.0,0.0,trend
LRBM,3,0,0,0,departures,0.0,0.0,trend
EGMD,3,3,2,2,departures,0.6666666666666666,0.6666666666666666,trend
ETAR,3,3,3,4,departures,1.0,1.3333333333333333,trend
EDGS,3,3,3,4,departures,1.0,1.3333333333333333,trend
URMO,3,0,0,0,departures,0.0,0.0,trend
ENXO,3,1,0,0,departures,0.0,0.0,trend
LELN,3,3,3,3,departures,1.0,1.0,trend
LFLS,3,3,3,3,departures,1.0,1.0,trend
EDTM,3,3,3,3,departures,1.0,1.0,trend
LPBJ,3,2,2,2,departures,0.6666666666666666,0.6666666666666666,trend
ENOL,3,1,1,1,departures,0.3333333333333333,0.3333333333333333,trend
OJAM,3,0,0,2,departures,0.0,0.6666666666666666,trend
ENSE,3,0,0,0,departures,0.0,0.0,trend
ENOC,3,0,0,0,departures,0.0,0.0,trend
DTTX,3,0,0,0,departures,0.0,0.0,trend
LTBH,3,3,3,3,departures,1.0,1.0,trend
EFKS,3,0,0,0,departures,0.0,0.0,trend
BIHN,3,0,0,0,departures,0.0,0.0,trend
ENSL,3,0,0,0,departures,0.0,0.0,trend
UDSG,3,0,0,0,departures,0.0,0.0,trend
GMMB,3,0,0,0,departures,0.0,0.0,trend
ENWY,3,0,0,0,departures,0.0,0.0,trend
ESOW,3,3,3,3,departures,1.0,1.0,trend
LTAL,3,0,0,1,departures,0.0,0.3333333333333333,trend
ESNO,3,1,1,1,departures,0.3333333333333333,0.3333333333333333,trend
LTAS,3,0,0,0,departures,0.0,0.0,trend
LFHP,3,0,0,0,departures,0.0,0.0,trend
EGNH,3,3,3,3,departures,1.0,1.0,trend
LGSY,3,0,0,0,departures,0.0,0.0,trend
LSZS,3,3,3,4,departures,1.0,1.3333333333333333,trend
ESNN,3,3,3,3,departures,1.0,1.0,trend
ENWV,3,0,0,0,departures,0.0,0.0,trend
GMTA,3,3,3,3,departures,1.0,1.0,trend
LDLO,3,1,0,0,departures,0.0,0.0,trend
EKHA,3,0,0,0,departures,0.0,0.0,trend
LRCK,3,0,0,0,departures,0.0,0.0,trend
LFAT,3,2,2,2,departures,0.6666666666666666,0.6666666666666666,trend
EGNO,3,3,3,3,departures,1.0,1.0,trend
ENOA,3,0,0,0,departures,0.0,0.0,trend
LSZC,3,3,0,0,departures,0.0,0.0,trend
ENQA,3,0,0,0,departures,0.0,0.0,trend
OSDI,3,0,0,0,departures,0.0,0.0,trend
ESUP,3,0,0,0,departures,0.0,0.0,trend
BIBD,3,0,0,0,arrivals,0.0,0.0,trend
ULAA,3,0,0,0,arrivals,0.0,0.0,trend
LFBI,3,2,1,1,arrivals,0.3333333333333333,0.3333333333333333,trend
LFLU,3,3,2,2,arrivals,0.6666666666666666,0.6666666666666666,trend
LFOZ,3,1,0,0,arrivals,0.0,0.0,trend
ENWS,3,0,0,0,arrivals,0.0,0.0,trend
EHJA,3,0,0,0,arrivals,0.0,0.0,trend
EPRA,3,3,3,4,arrivals,1.0,1.3333333333333333,trend
LFMQ,3,3,0,0,arrivals,0.0,0.0,trend
OSDI,3,0,0,0,arrivals,0.0,0.0,trend
LFOH,3,3,2,2,arrivals,0.6666666666666666,0.6666666666666666,trend
LELN,3,3,3,9,arrivals,1.0,3.0,trend
ESUP,3,0,0,0,arrivals,0.0,0.0,trend
GMTA,3,3,3,3,arrivals,1.0,1.0,trend
EDTM,3,3,2,2,arrivals,0.6666666666666666,0.6666666666666666,trend
OJAM,3,0,0,43,arrivals,0.0,14.333333333333334,trend
LECU,3,3,0,0,arrivals,0.0,0.0,trend
ESMT,3,3,2,8,arrivals,0.6666666666666666,2.6666666666666665,trend
ENOC,3,2,0,0,arrivals,0.0,0.0,trend
DTTX,3,0,0,0,arrivals,0.0,0.0,trend
LTBH,3,3,3,3,arrivals,1.0,1.0,trend
EFKS,3,0,0,0,arrivals,0.0,0.0,trend
ENSL,3,0,0,0,arrivals,0.0,0.0,trend
UDSG,3,0,0,0,arrivals,0.0,0.0,trend
GMMB,3,0,0,0,arrivals,0.0,0.0,trend
ENWY,3,0,0,0,arrivals,0.0,0.0,trend
ESOW,3,3,3,3,arrivals,1.0,1.0,trend
LTAL,3,0,0,0,arrivals,0.0,0.0,trend
ESNO,3,0,0,2,arrivals,0.0,0.6666666666666666,trend
LFHP,3,3,0,0,arrivals,0.0,0.0,trend
EGNH,3,3,3,3,arrivals,1.0,1.0,trend
EPZG,3,3,3,4,arrivals,1.0,1.3333333333333333,trend
LGSY,3,1,0,0,arrivals,0.0,0.0,trend
LFRC,3,3,1,1,arrivals,0.3333333333333333,0.3333333333333333,trend
ESUT,3,0,0,0,arrivals,0.0,0.0,trend
EDGS,3,3,2,3,arrivals,0.6666666666666666,1.0,trend
ENRO,3,1,1,1,arrivals,0.3333333333333333,0.3333333333333333,trend
ENWV,3,0,0,0,arrivals,0.0,0.0,trend
LFLS,3,3,3,6,arrivals,1.0,2.0,trend
EKHA,3,0,0,0,arrivals,0.0,0.0,trend
URWW,3,0,0,0,arrivals,0.0,0.0,trend
ENFB,3,0,0,0,arrivals,0.0,0.0,trend
ESMQ,3,3,3,4,arrivals,1.0,1.3333333333333333,trend
BIHN,3,0,0,0,arrivals,0.0,0.0,trend
EHFB,3,0,0,0,arrivals,0.0,0.0,trend
ENQA,3,3,0,0,arrivals,0.0,0.0,trend
LFRD,3,3,2,3,arrivals,0.6666666666666666,1.0,trend
LFQG,2,0,0,0,departures,0.0,0.0,trend
EHPK,2,0,0,0,departures,0.0,0.0,trend
LFLU,2,2,2,2,departures,1.0,1.0,trend
LTAG,2,0,0,0,departures,0.0,0.0,trend
LFRC,2,2,2,2,departures,1.0,1.0,trend
ENQV,2,0,0,0,departures,0.0,0.0,trend
LFMQ,2,2,2,2,departures,1.0,1.0,trend
EGFE,2,2,2,2,departures,1.0,1.0,trend
EHKJ,2,0,0,0,departures,0.0,0.0,trend
ENQC,2,0,0,0,departures,0.0,0.0,trend
LFOK,2,2,2,2,departures,1.0,1.0,trend
EGBJ,2,2,2,2,departures,1.0,1.0,trend
LSGK,2,2,0,0,departures,0.0,0.0,trend
EGPC,2,0,0,0,departures,0.0,0.0,trend
LSGC,2,2,2,2,departures,1.0,1.0,trend
ENNE,2,0,0,0,departures,0.0,0.0,trend
ENQS,2,0,0,0,departures,0.0,0.0,trend
ENXW,2,1,0,0,departures,0.0,0.0,trend
LEAB,2,2,2,2,departures,1.0,1.0,trend
EGVN,2,2,2,2,departures,1.0,1.0,trend
EDXQ,2,0,0,0,departures,0.0,0.0,trend
LTBY,2,1,1,2,departures,0.5,1.0,trend
ENWA,2,0,0,0,departures,0.0,0.0,trend
LFPT,2,2,2,3,departures,1.0,1.5,trend
OENN,2,0,0,0,departures,0.0,0.0,trend
ENUA,2,0,0,0,departures,0.0,0.0,trend
LEGT,2,2,1,1,departures,0.5,0.5,trend
LFGA,2,1,1,2,departures,0.5,1.0,trend
LDRG,2,1,0,0,departures,0.0,0.0,trend
GMMD,2,0,0,0,departures,0.0,0.0,trend
LFRV,2,2,2,2,departures,1.0,1.0,trend
LJMB,2,2,1,2,departures,0.5,1.0,trend
LTBZ,2,1,0,0,departures,0.0,0.0,trend
LTBU,2,2,2,3,departures,1.0,1.5,trend
ESUT,2,0,0,0,departures,0.0,0.0,trend
BIVO,2,0,0,0,departures,0.0,0.0,trend
ENQD,2,0,0,0,departures,0.0,0.0,trend
EHGQ,2,0,0,0,departures,0.0,0.0,trend
LFOH,2,2,0,0,departures,0.0,0.0,trend
LGPL,2,0,0,0,departures,0.0,0.0,trend
LSTS,2,2,0,0,departures,0.0,0.0,trend
EHLL,2,0,0,0,departures,0.0,0.0,trend
GMAT,2,0,0,0,departures,0.0,0.0,trend
BITN,2,0,0,0,departures,0.0,0.0,trend
LFLX,2,2,2,2,departures,1.0,1.0,trend
DAUB,2,0,0,0,departures,0.0,0.0,trend
ORNI,2,0,0,0,departures,0.0,0.0,trend
LEDA,2,1,1,1,departures,0.5,0.5,trend
ETND,2,2,2,2,departures,1.0,1.0,trend
LIBG,2,0,0,0,departures,0.0,0.0,trend
LKKV,2,2,2,2,departures,1.0,1.0,trend
LFAC,2,2,2,2,departures,1.0,1.0,trend
ENQE,2,1,0,0,departures,0.0,0.0,trend
EHFB,2,0,0,0,departures,0.0,0.0,trend
EGNL,2,2,1,1,departures,0.5,0.5,trend
LRSM,2,0,0,0,departures,0.0,0.0,trend
ENQJ,2,0,0,0,departures,0.0,0.0,trend
ULAA,2,0,0,0,departures,0.0,0.0,trend
LGKJ,2,0,0,0,departures,0.0,0.0,trend
ENGA,2,0,0,0,departures,0.0,0.0,trend
DAOI,2,1,1,1,departures,0.5,0.5,trend
LZPP,2,2,2,2,departures,1.0,1.0,trend
ESST,2,0,0,0,departures,0.0,0.0,trend
EIWF,2,1,1,1,departures,0.5,0.5,trend
HLMS,2,0,0,0,departures,0.0,0.0,trend
LFQG,2,0,0,1,arrivals,0.0,0.5,trend
ENQO,2,0,0,0,arrivals,0.0,0.0,trend
EGLK,2,2,1,1,arrivals,0.5,0.5,trend
LTBZ,2,2,0,0,arrivals,0.0,0.0,trend
LTAG,2,0,0,0,arrivals,0.0,0.0,trend
LTBU,2,2,2,101,arrivals,1.0,50.5,trend
ENQV,2,0,0,0,arrivals,0.0,0.0,trend
EGMD,2,2,2,2,arrivals,1.0,1.0,trend
LFOK,2,1,1,3,arrivals,0.5,1.5,trend
ESNN,2,1,1,1,arrivals,0.5,0.5,trend
LSGK,2,2,0,0,arrivals,0.0,0.0,trend
EDMS,2,1,0,0,arrivals,0.0,0.0,trend
ENWE,2,0,0,0,arrivals,0.0,0.0,trend
LSGC,2,2,2,2,arrivals,1.0,1.0,trend
ENNE,2,0,0,0,arrivals,0.0,0.0,trend
DAUB,2,0,0,0,arrivals,0.0,0.0,trend
EHKV,2,1,0,0,arrivals,0.0,0.0,trend
ORNI,2,0,0,0,arrivals,0.0,0.0,trend
LEDA,2,1,1,4,arrivals,0.5,2.0,trend
ETND,2,2,1,1,arrivals,0.5,0.5,trend
ENSE,2,0,0,0,arrivals,0.0,0.0,trend
DAOI,2,1,1,1,arrivals,0.5,0.5,trend
ENXW,2,0,0,0,arrivals,0.0,0.0,trend
LEAB,2,2,2,2,arrivals,1.0,1.0,trend
LFRT,2,2,0,0,arrivals,0.0,0.0,trend
ENWA,2,1,0,0,arrivals,0.0,0.0,trend
LFPT,2,2,0,0,arrivals,0.0,0.0,trend
LKKV,2,2,2,2,arrivals,1.0,1.0,trend
EHPG,2,2,0,0,arrivals,0.0,0.0,trend
LEGT,2,2,1,1,arrivals,0.5,0.5,trend
EKHB,2,0,0,0,arrivals,0.0,0.0,trend
ESST,2,1,1,3,arrivals,0.5,1.5,trend
ENQR,2,0,0,0,arrivals,0.0,0.0,trend
EBMB,2,2,0,0,arrivals,0.0,0.0,trend
LFRV,2,2,1,1,arrivals,0.5,0.5,trend
DTTZ,2,0,0,0,arrivals,0.0,0.0,trend
LJMB,2,1,1,7,arrivals,0.5,3.5,trend
EHJR,2,0,0,0,arrivals,0.0,0.0,trend
BIVO,2,0,0,0,arrivals,0.0,0.0,trend
EHKJ,2,0,0,0,arrivals,0.0,0.0,trend
ENQD,2,0,0,0,arrivals,0.0,0.0,trend
OJAQ,2,0,0,0,arrivals,0.0,0.0,trend
GMAT,2,1,0,0,arrivals,0.0,0.0,trend
BITN,2,0,0,0,arrivals,0.0,0.0,trend
LFSN,2,2,0,0,arrivals,0.0,0.0,trend
LFJR,2,2,1,1,arrivals,0.5,0.5,trend
EGPC,2,0,0,0,arrivals,0.0,0.0,trend
EDFZ,2,2,1,1,arrivals,0.5,0.5,trend
LRCK,2,0,0,0,arrivals,0.0,0.0,trend
LOAN,2,2,1,1,arrivals,0.5,0.5,trend
LTBY,2,2,2,3,arrivals,1.0,1.5,trend
LIBG,2,1,0,0,arrivals,0.0,0.0,trend
OENN,2,0,0,0,arrivals,0.0,0.0,trend
ENUA,2,0,0,0,arrivals,0.0,0.0,trend
EDLN,2,2,0,0,arrivals,0.0,0.0,trend
LESU,2,1,0,0,arrivals,0.0,0.0,trend
ENQE,2,0,0,0,arrivals,0.0,0.0,trend
GMMD,2,0,0,0,arrivals,0.0,0.0,trend
EGNL,2,2,1,1,arrivals,0.5,0.5,trend
ENUD,2,0,0,0,arrivals,0.0,0.0,trend
ENQJ,2,0,0,0,arrivals,0.0,0.0,trend
HLMS,2,1,0,0,arrivals,0.0,0.0,trend
ORKK,2,0,0,0,arrivals,0.0,0.0,trend
EGBJ,2,2,2,2,arrivals,1.0,1.0,trend
LFAT,2,2,1,1,arrivals,0.5,0.5,trend
LFAC,2,2,1,2,arrivals,0.5,1.0,trend
EBCV,1,1,1,1,departures,1.0,1.0,trend
ENRK,1,1,0,0,departures,0.0,0.0,trend
ULPB,1,0,0,0,departures,0.0,0.0,trend
EHTW,1,1,1,1,departures,1.0,1.0,trend
ENSF,1,0,0,0,departures,0.0,0.0,trend
UGSA,1,0,0,0,departures,0.0,0.0,trend
EDQM,1,1,1,1,departures,1.0,1.0,trend
DABT,1,0,0,0,departures,0.0,0.0,trend
LGTG,1,0,0,0,departures,0.0,0.0,trend
EYSA,1,1,1,1,departures,1.0,1.0,trend
EDMS,1,0,0,0,departures,0.0,0.0,trend
URWA,1,0,0,0,departures,0.0,0.0,trend
ENWE,1,0,0,0,departures,0.0,0.0,trend
ENQG,1,0,0,0,departures,0.0,0.0,trend
EHKV,1,0,0,0,departures,0.0,0.0,trend
LFLA,1,1,1,1,departures,1.0,1.0,trend
LFGF,1,1,0,0,departures,0.0,0.0,trend
UMII,1,0,0,0,departures,0.0,0.0,trend
LOIH,1,1,0,0,departures,0.0,0.0,trend
ENQK,1,0,0,0,departures,0.0,0.0,trend
ULMM,1,0,0,0,departures,0.0,0.0,trend
ESMK,1,1,1,1,departures,1.0,1.0,trend
EDWF,1,1,0,0,departures,0.0,0.0,trend
LFAQ,1,1,0,0,departures,0.0,0.0,trend
EKGC,1,0,0,0,departures,0.0,0.0,trend
ENWK,1,0,0,0,departures,0.0,0.0,trend
LFRO,1,1,1,1,departures,1.0,1.0,trend
ULWC,1,0,0,0,departures,0.0,0.0,trend
LFRI,1,1,1,2,departures,1.0,2.0,trend
USKK,1,0,0,0,departures,0.0,0.0,trend
UWPS,1,0,0,0,departures,0.0,0.0,trend
EGEO,1,1,0,0,departures,0.0,0.0,trend
LKKU,1,1,1,1,departures,1.0,1.0,trend
EHPG,1,0,0,0,departures,0.0,0.0,trend
ENWI,1,0,0,0,departures,0.0,0.0,trend
LFCI,1,1,1,1,departures,1.0,1.0,trend
EIWT,1,1,0,0,departures,0.0,0.0,trend
EGUB,1,1,0,0,departures,0.0,0.0,trend
ENLA,1,1,0,0,departures,0.0,0.0,trend
LFBF,1,1,0,0,departures,0.0,0.0,trend
LKRO,1,1,0,0,departures,0.0,0.0,trend
EGSC,1,1,1,1,departures,1.0,1.0,trend
EGHL,1,1,1,1,departures,1.0,1.0,trend
ENDR,1,0,0,0,departures,0.0,0.0,trend
LFCH,1,1,1,2,departures,1.0,2.0,trend
DTTZ,1,0,0,0,departures,0.0,0.0,trend
EFLP,1,0,0,0,departures,0.0,0.0,trend
DAUH,1,0,0,0,departures,0.0,0.0,trend
EPBC,1,0,0,0,departures,0.0,0.0,trend
EPWK,1,0,0,0,departures,0.0,0.0,trend
EDRZ,1,1,0,0,departures,0.0,0.0,trend
EBSP,1,0,0,0,departures,0.0,0.0,trend
GMAZ,1,1,0,0,departures,0.0,0.0,trend
LKMH,1,1,0,0,departures,0.0,0.0,trend
ENQL,1,0,0,0,departures,0.0,0.0,trend
EHJR,1,0,0,0,departures,0.0,0.0,trend
LEBA,1,1,1,1,departures,1.0,1.0,trend
LKJI,1,1,0,0,departures,0.0,0.0,trend
LYKV,1,0,0,0,departures,0.0,0.0,trend
LIMG,1,1,1,1,departures,1.0,1.0,trend
EDBM,1,1,0,0,departures,0.0,0.0,trend
LFJR,1,1,1,1,departures,1.0,1.0,trend
LRAR,1,1,1,4,departures,1.0,4.0,trend
LFLH,1,0,0,0,departures,0.0,0.0,trend
EDBC,1,0,0,0,departures,0.0,0.0,trend
EDFZ,1,1,1,4,departures,1.0,4.0,trend
ENQM,1,0,0,0,departures,0.0,0.0,trend
EHKS,1,0,0,0,departures,0.0,0.0,trend
EDFE,1,1,0,3,departures,0.0,3.0,trend
LKPM,1,0,0,0,departures,0.0,0.0,trend
LFSG,1,1,1,2,departures,1.0,2.0,trend
UBBF,1,0,0,0,departures,0.0,0.0,trend
ENBE,1,0,0,0,departures,0.0,0.0,trend
DAAV,1,0,0,0,departures,0.0,0.0,trend
DAUG,1,0,0,0,departures,0.0,0.0,trend
EKSI,1,0,0,0,departures,0.0,0.0,trend
EDTF,1,1,0,0,departures,0.0,0.0,trend
EHJC,1,0,0,0,departures,0.0,0.0,trend
EKHB,1,0,0,0,departures,0.0,0.0,trend
LGKA,1,0,0,0,departures,0.0,0.0,trend
EPCD,1,1,0,0,departures,0.0,0.0,trend
ENUN,1,0,0,0,departures,0.0,0.0,trend
BIGJ,1,0,0,0,departures,0.0,0.0,trend
UBBL,1,0,0,0,departures,0.0,0.0,trend
ENUD,1,0,0,0,departures,0.0,0.0,trend
LFMH,1,1,1,1,departures,1.0,1.0,trend
EPPW,1,0,0,0,departures,0.0,0.0,trend
LFHS,1,1,0,0,departures,0.0,0.0,trend
LFOP,1,1,1,1,departures,1.0,1.0,trend
LOLW,1,1,0,0,departures,0.0,0.0,trend
EHAK,1,0,0,0,departures,0.0,0.0,trend
ENUE,1,0,0,0,departures,0.0,0.0,trend
EDMV,1,0,0,0,departures,0.0,0.0,trend
EKTE,1,0,0,0,departures,0.0,0.0,trend
OJAQ,1,0,0,0,departures,0.0,0.0,trend
EDAY,1,0,0,0,departures,0.0,0.0,trend
EGOV,1,1,1,1,departures,1.0,1.0,trend
LFLD,1,0,0,0,departures,0.0,0.0,trend
ENUS,1,0,0,0,departures,0.0,0.0,trend
LPEV,1,1,1,1,departures,1.0,1.0,trend
ENRY,1,1,1,2,departures,1.0,2.0,trend
LFBA,1,1,1,1,departures,1.0,1.0,trend
EHFD,1,0,0,0,departures,0.0,0.0,trend
ENQB,1,0,0,0,departures,0.0,0.0,trend
OIGG,1,0,0,0,departures,0.0,0.0,trend
LIRJ,1,0,0,1,departures,0.0,1.0,trend
LCRA,1,1,1,2,departures,1.0,2.0,trend
EHQM,1,0,0,0,departures,0.0,0.0,trend
UUBC,1,0,0,0,departures,0.0,0.0,trend
UUBI,1,0,0,0,departures,0.0,0.0,trend
EGBK,1,1,0,0,departures,0.0,0.0,trend
EHGN,1,0,0,0,departures,0.0,0.0,trend
ENQR,1,0,0,0,departures,0.0,0.0,trend
LSZG,1,1,0,0,departures,0.0,0.0,trend
EHLE,1,1,1,1,departures,1.0,1.0,trend
ENUK,1,0,0,0,departures,0.0,0.0,trend
EBMB,1,1,0,0,departures,0.0,0.0,trend
EDTD,1,1,1,1,departures,1.0,1.0,trend
LGKZ,1,1,1,1,departures,1.0,1.0,trend
LHPR,1,1,1,1,departures,1.0,1.0,trend
